EQPT_ID,OPERATING_MODE,CHAMBER_KEY,THP_FACTOR
EQ_WAFER_41,*,010100000000000000,50
EQ_WAFER_41,*,001100000000000000,50
EQ_WAFER_41,*,100000000000000000,25
EQ_WAFER_41,*,010000000000000000,25
EQ_WAFER_41,*,001000000000000000,25
EQ_WAFER_41,*,000100000000000000,25
EQ_WAFER_40,REC_WAFER_559,100000000000000000,100
EQ_WAFER_40,REC_WAFER_510,111000000000000000,100
EQ_WAFER_40,REC_WAFER_510,110000000000000000,67
EQ_WAFER_40,REC_WAFER_510,101000000000000000,67
EQ_WAFER_40,REC_WAFER_510,011000000000000000,67
EQ_WAFER_40,REC_WAFER_510,100000000000000000,33
EQ_WAFER_40,REC_WAFER_510,010000000000000000,33
EQ_WAFER_40,REC_WAFER_510,001000000000000000,33
EQ_WAFER_40,REC_WAFER_338,111000000000000000,100
EQ_WAFER_40,REC_WAFER_338,110000000000000000,67
EQ_WAFER_40,REC_WAFER_338,101000000000000000,67
EQ_WAFER_40,REC_WAFER_338,011000000000000000,67
EQ_WAFER_40,REC_WAFER_338,100000000000000000,33
EQ_WAFER_40,REC_WAFER_338,010000000000000000,33
EQ_WAFER_40,REC_WAFER_338,001000000000000000,33
EQ_WAFER_40,REC_WAFER_116,111000000000000000,100
EQ_WAFER_40,REC_WAFER_116,110000000000000000,67
EQ_WAFER_40,REC_WAFER_116,101000000000000000,67
EQ_WAFER_40,REC_WAFER_116,011000000000000000,67
EQ_WAFER_40,REC_WAFER_116,100000000000000000,33
EQ_WAFER_40,REC_WAFER_116,010000000000000000,33
EQ_WAFER_40,REC_WAFER_116,001000000000000000,33
EQ_WAFER_40,REC_WAFER_72,111000000000000000,100
EQ_WAFER_40,REC_WAFER_72,110000000000000000,67
EQ_WAFER_40,REC_WAFER_72,101000000000000000,67
EQ_WAFER_40,REC_WAFER_72,011000000000000000,67
EQ_WAFER_40,REC_WAFER_72,100000000000000000,33
EQ_WAFER_40,REC_WAFER_72,010000000000000000,33
EQ_WAFER_40,REC_WAFER_72,001000000000000000,33
EQ_WAFER_40,REC_WAFER_573,111000000000000000,100
EQ_WAFER_40,REC_WAFER_573,110000000000000000,67
EQ_WAFER_40,REC_WAFER_573,101000000000000000,67
EQ_WAFER_40,REC_WAFER_573,011000000000000000,67
EQ_WAFER_40,REC_WAFER_573,100000000000000000,33
EQ_WAFER_40,REC_WAFER_573,010000000000000000,33
EQ_WAFER_40,REC_WAFER_573,001000000000000000,33
EQ_WAFER_40,REC_WAFER_485,101000000000000000,100
EQ_WAFER_40,REC_WAFER_485,100000000000000000,50
EQ_WAFER_40,REC_WAFER_485,001000000000000000,50
EQ_WAFER_40,REC_WAFER_359,111000000000000000,100
EQ_WAFER_40,REC_WAFER_359,110000000000000000,67
EQ_WAFER_40,REC_WAFER_359,101000000000000000,67
EQ_WAFER_40,REC_WAFER_359,011000000000000000,67
EQ_WAFER_40,REC_WAFER_359,100000000000000000,33
EQ_WAFER_40,REC_WAFER_359,010000000000000000,33
EQ_WAFER_40,REC_WAFER_359,001000000000000000,33
EQ_WAFER_40,REC_WAFER_6,101000000000000000,100
EQ_WAFER_40,REC_WAFER_6,100000000000000000,50
EQ_WAFER_40,REC_WAFER_6,001000000000000000,50
EQ_WAFER_40,*,111100000000000000,100
EQ_WAFER_40,*,111000000000000000,75
EQ_WAFER_40,*,110100000000000000,75
EQ_WAFER_40,*,101100000000000000,75
EQ_WAFER_40,*,011100000000000000,75
EQ_WAFER_40,*,110000000000000000,50
EQ_WAFER_40,*,101000000000000000,50
EQ_WAFER_40,*,100100000000000000,50
EQ_WAFER_40,*,011000000000000000,50
EQ_WAFER_40,*,010100000000000000,50
EQ_WAFER_40,*,001100000000000000,50
EQ_WAFER_40,*,100000000000000000,25
EQ_WAFER_40,*,010000000000000000,25
EQ_WAFER_40,*,001000000000000000,25
EQ_WAFER_40,*,000100000000000000,25
EQ_WAFER_39,REC_WAFER_503,111000000000000000,100
EQ_WAFER_39,REC_WAFER_503,110000000000000000,67
EQ_WAFER_39,REC_WAFER_503,101000000000000000,67
EQ_WAFER_39,REC_WAFER_503,011000000000000000,67
EQ_WAFER_39,REC_WAFER_503,100000000000000000,33
EQ_WAFER_39,REC_WAFER_503,010000000000000000,33
EQ_WAFER_39,REC_WAFER_503,001000000000000000,33
EQ_WAFER_39,REC_WAFER_469,111000000000000000,100
EQ_WAFER_39,REC_WAFER_469,110000000000000000,67
EQ_WAFER_39,REC_WAFER_469,101000000000000000,67
EQ_WAFER_39,REC_WAFER_469,011000000000000000,67
EQ_WAFER_39,REC_WAFER_469,100000000000000000,33
EQ_WAFER_39,REC_WAFER_469,010000000000000000,33
EQ_WAFER_39,REC_WAFER_469,001000000000000000,33
EQ_WAFER_39,REC_WAFER_437,111000000000000000,100
EQ_WAFER_39,REC_WAFER_437,110000000000000000,67
EQ_WAFER_39,REC_WAFER_437,101000000000000000,67
EQ_WAFER_39,REC_WAFER_437,011000000000000000,67
EQ_WAFER_39,REC_WAFER_437,100000000000000000,33
EQ_WAFER_39,REC_WAFER_437,010000000000000000,33
EQ_WAFER_39,REC_WAFER_437,001000000000000000,33
EQ_WAFER_39,REC_WAFER_338,111000000000000000,100
EQ_WAFER_39,REC_WAFER_338,110000000000000000,67
EQ_WAFER_39,REC_WAFER_338,101000000000000000,67
EQ_WAFER_39,REC_WAFER_338,011000000000000000,67
EQ_WAFER_39,REC_WAFER_338,100000000000000000,33
EQ_WAFER_39,REC_WAFER_338,010000000000000000,33
EQ_WAFER_39,REC_WAFER_338,001000000000000000,33
EQ_WAFER_39,REC_WAFER_188,011000000000000000,100
EQ_WAFER_39,REC_WAFER_188,010000000000000000,50
EQ_WAFER_39,REC_WAFER_188,001000000000000000,50
EQ_WAFER_39,REC_WAFER_28,101000000000000000,100
EQ_WAFER_39,REC_WAFER_28,100000000000000000,50
EQ_WAFER_39,REC_WAFER_28,001000000000000000,50
EQ_WAFER_39,REC_WAFER_860,111000000000000000,100
EQ_WAFER_39,REC_WAFER_860,110000000000000000,67
EQ_WAFER_39,REC_WAFER_860,101000000000000000,67
EQ_WAFER_39,REC_WAFER_860,011000000000000000,67
EQ_WAFER_39,REC_WAFER_860,100000000000000000,33
EQ_WAFER_39,REC_WAFER_860,010000000000000000,33
EQ_WAFER_39,REC_WAFER_860,001000000000000000,33
EQ_WAFER_39,REC_WAFER_767,111000000000000000,100
EQ_WAFER_39,REC_WAFER_767,110000000000000000,67
EQ_WAFER_39,REC_WAFER_767,101000000000000000,67
EQ_WAFER_39,REC_WAFER_767,011000000000000000,67
EQ_WAFER_39,REC_WAFER_767,100000000000000000,33
EQ_WAFER_39,REC_WAFER_767,010000000000000000,33
EQ_WAFER_39,REC_WAFER_767,001000000000000000,33
EQ_WAFER_39,REC_WAFER_650,111000000000000000,100
EQ_WAFER_39,REC_WAFER_650,110000000000000000,67
EQ_WAFER_39,REC_WAFER_650,101000000000000000,67
EQ_WAFER_39,REC_WAFER_650,011000000000000000,67
EQ_WAFER_39,REC_WAFER_650,100000000000000000,33
EQ_WAFER_39,REC_WAFER_650,010000000000000000,33
EQ_WAFER_39,REC_WAFER_650,001000000000000000,33
EQ_WAFER_39,REC_WAFER_573,111000000000000000,100
EQ_WAFER_39,REC_WAFER_573,110000000000000000,67
EQ_WAFER_39,REC_WAFER_573,101000000000000000,67
EQ_WAFER_39,REC_WAFER_573,011000000000000000,67
EQ_WAFER_39,REC_WAFER_573,100000000000000000,33
EQ_WAFER_39,REC_WAFER_573,010000000000000000,33
EQ_WAFER_39,REC_WAFER_573,001000000000000000,33
EQ_WAFER_39,REC_WAFER_485,011000000000000000,100
EQ_WAFER_39,REC_WAFER_485,010000000000000000,50
EQ_WAFER_39,REC_WAFER_485,001000000000000000,50
EQ_WAFER_39,REC_WAFER_359,111000000000000000,100
EQ_WAFER_39,REC_WAFER_359,110000000000000000,67
EQ_WAFER_39,REC_WAFER_359,101000000000000000,67
EQ_WAFER_39,REC_WAFER_359,011000000000000000,67
EQ_WAFER_39,REC_WAFER_359,100000000000000000,33
EQ_WAFER_39,REC_WAFER_359,010000000000000000,33
EQ_WAFER_39,REC_WAFER_359,001000000000000000,33
EQ_WAFER_39,REC_WAFER_6,011000000000000000,100
EQ_WAFER_39,REC_WAFER_6,010000000000000000,50
EQ_WAFER_39,REC_WAFER_6,001000000000000000,50
EQ_WAFER_39,*,111000000000000000,100
EQ_WAFER_39,*,110000000000000000,67
EQ_WAFER_39,*,101000000000000000,67
EQ_WAFER_39,*,011000000000000000,67
EQ_WAFER_39,*,100000000000000000,33
EQ_WAFER_39,*,010000000000000000,33
EQ_WAFER_39,*,001000000000000000,33
EQ_WAFER_38,REC_WAFER_552,110000000000000000,100
EQ_WAFER_38,REC_WAFER_552,100000000000000000,50
EQ_WAFER_38,REC_WAFER_552,010000000000000000,50
EQ_WAFER_38,REC_WAFER_538,011000000000000000,100
EQ_WAFER_38,REC_WAFER_538,010000000000000000,50
EQ_WAFER_38,REC_WAFER_538,001000000000000000,50
EQ_WAFER_38,REC_WAFER_531,111000000000000000,100
EQ_WAFER_38,REC_WAFER_531,110000000000000000,67
EQ_WAFER_38,REC_WAFER_531,101000000000000000,67
EQ_WAFER_38,REC_WAFER_531,011000000000000000,67
EQ_WAFER_38,REC_WAFER_531,100000000000000000,33
EQ_WAFER_38,REC_WAFER_531,010000000000000000,33
EQ_WAFER_38,REC_WAFER_531,001000000000000000,33
EQ_WAFER_38,REC_WAFER_524,111000000000000000,100
EQ_WAFER_38,REC_WAFER_524,110000000000000000,67
EQ_WAFER_38,REC_WAFER_524,101000000000000000,67
EQ_WAFER_38,REC_WAFER_524,011000000000000000,67
EQ_WAFER_38,REC_WAFER_524,100000000000000000,33
EQ_WAFER_38,REC_WAFER_524,010000000000000000,33
EQ_WAFER_38,REC_WAFER_524,001000000000000000,33
EQ_WAFER_38,REC_WAFER_517,111000000000000000,100
EQ_WAFER_38,REC_WAFER_517,110000000000000000,67
EQ_WAFER_38,REC_WAFER_517,101000000000000000,67
EQ_WAFER_38,REC_WAFER_517,011000000000000000,67
EQ_WAFER_38,REC_WAFER_517,100000000000000000,33
EQ_WAFER_38,REC_WAFER_517,010000000000000000,33
EQ_WAFER_38,REC_WAFER_517,001000000000000000,33
EQ_WAFER_38,REC_WAFER_510,111000000000000000,100
EQ_WAFER_38,REC_WAFER_510,110000000000000000,67
EQ_WAFER_38,REC_WAFER_510,101000000000000000,67
EQ_WAFER_38,REC_WAFER_510,011000000000000000,67
EQ_WAFER_38,REC_WAFER_510,100000000000000000,33
EQ_WAFER_38,REC_WAFER_510,010000000000000000,33
EQ_WAFER_38,REC_WAFER_510,001000000000000000,33
EQ_WAFER_38,REC_WAFER_503,111000000000000000,100
EQ_WAFER_38,REC_WAFER_503,110000000000000000,67
EQ_WAFER_38,REC_WAFER_503,101000000000000000,67
EQ_WAFER_38,REC_WAFER_503,011000000000000000,67
EQ_WAFER_38,REC_WAFER_503,100000000000000000,33
EQ_WAFER_38,REC_WAFER_503,010000000000000000,33
EQ_WAFER_38,REC_WAFER_503,001000000000000000,33
EQ_WAFER_38,REC_WAFER_461,011000000000000000,100
EQ_WAFER_38,REC_WAFER_461,010000000000000000,50
EQ_WAFER_38,REC_WAFER_461,001000000000000000,50
EQ_WAFER_38,REC_WAFER_445,011000000000000000,100
EQ_WAFER_38,REC_WAFER_445,010000000000000000,50
EQ_WAFER_38,REC_WAFER_445,001000000000000000,50
EQ_WAFER_38,REC_WAFER_398,111000000000000000,100
EQ_WAFER_38,REC_WAFER_398,110000000000000000,67
EQ_WAFER_38,REC_WAFER_398,101000000000000000,67
EQ_WAFER_38,REC_WAFER_398,011000000000000000,67
EQ_WAFER_38,REC_WAFER_398,100000000000000000,33
EQ_WAFER_38,REC_WAFER_398,010000000000000000,33
EQ_WAFER_38,REC_WAFER_398,001000000000000000,33
EQ_WAFER_38,REC_WAFER_286,110000000000000000,100
EQ_WAFER_38,REC_WAFER_286,100000000000000000,50
EQ_WAFER_38,REC_WAFER_286,010000000000000000,50
EQ_WAFER_38,REC_WAFER_255,111000000000000000,100
EQ_WAFER_38,REC_WAFER_255,110000000000000000,67
EQ_WAFER_38,REC_WAFER_255,101000000000000000,67
EQ_WAFER_38,REC_WAFER_255,011000000000000000,67
EQ_WAFER_38,REC_WAFER_255,100000000000000000,33
EQ_WAFER_38,REC_WAFER_255,010000000000000000,33
EQ_WAFER_38,REC_WAFER_255,001000000000000000,33
EQ_WAFER_38,REC_WAFER_222,010000000000000000,100
EQ_WAFER_38,REC_WAFER_188,111000000000000000,100
EQ_WAFER_38,REC_WAFER_188,110000000000000000,67
EQ_WAFER_38,REC_WAFER_188,101000000000000000,67
EQ_WAFER_38,REC_WAFER_188,011000000000000000,67
EQ_WAFER_38,REC_WAFER_188,100000000000000000,33
EQ_WAFER_38,REC_WAFER_188,010000000000000000,33
EQ_WAFER_38,REC_WAFER_188,001000000000000000,33
EQ_WAFER_38,REC_WAFER_116,111000000000000000,100
EQ_WAFER_38,REC_WAFER_116,110000000000000000,67
EQ_WAFER_38,REC_WAFER_116,101000000000000000,67
EQ_WAFER_38,REC_WAFER_116,011000000000000000,67
EQ_WAFER_38,REC_WAFER_116,100000000000000000,33
EQ_WAFER_38,REC_WAFER_116,010000000000000000,33
EQ_WAFER_38,REC_WAFER_116,001000000000000000,33
EQ_WAFER_38,REC_WAFER_72,110000000000000000,100
EQ_WAFER_38,REC_WAFER_72,100000000000000000,50
EQ_WAFER_38,REC_WAFER_72,010000000000000000,50
EQ_WAFER_38,REC_WAFER_28,111000000000000000,100
EQ_WAFER_38,REC_WAFER_28,110000000000000000,67
EQ_WAFER_38,REC_WAFER_28,101000000000000000,67
EQ_WAFER_38,REC_WAFER_28,011000000000000000,67
EQ_WAFER_38,REC_WAFER_28,100000000000000000,33
EQ_WAFER_38,REC_WAFER_28,010000000000000000,33
EQ_WAFER_38,REC_WAFER_28,001000000000000000,33
EQ_WAFER_38,REC_WAFER_860,011000000000000000,100
EQ_WAFER_38,REC_WAFER_860,010000000000000000,50
EQ_WAFER_38,REC_WAFER_860,001000000000000000,50
EQ_WAFER_38,REC_WAFER_767,111000000000000000,100
EQ_WAFER_38,REC_WAFER_767,110000000000000000,67
EQ_WAFER_38,REC_WAFER_767,101000000000000000,67
EQ_WAFER_38,REC_WAFER_767,011000000000000000,67
EQ_WAFER_38,REC_WAFER_767,100000000000000000,33
EQ_WAFER_38,REC_WAFER_767,010000000000000000,33
EQ_WAFER_38,REC_WAFER_767,001000000000000000,33
EQ_WAFER_38,REC_WAFER_650,111000000000000000,100
EQ_WAFER_38,REC_WAFER_650,110000000000000000,67
EQ_WAFER_38,REC_WAFER_650,101000000000000000,67
EQ_WAFER_38,REC_WAFER_650,011000000000000000,67
EQ_WAFER_38,REC_WAFER_650,100000000000000000,33
EQ_WAFER_38,REC_WAFER_650,010000000000000000,33
EQ_WAFER_38,REC_WAFER_650,001000000000000000,33
EQ_WAFER_38,REC_WAFER_573,111000000000000000,100
EQ_WAFER_38,REC_WAFER_573,110000000000000000,67
EQ_WAFER_38,REC_WAFER_573,101000000000000000,67
EQ_WAFER_38,REC_WAFER_573,011000000000000000,67
EQ_WAFER_38,REC_WAFER_573,100000000000000000,33
EQ_WAFER_38,REC_WAFER_573,010000000000000000,33
EQ_WAFER_38,REC_WAFER_573,001000000000000000,33
EQ_WAFER_38,REC_WAFER_359,011000000000000000,100
EQ_WAFER_38,REC_WAFER_359,010000000000000000,50
EQ_WAFER_38,REC_WAFER_359,001000000000000000,50
EQ_WAFER_38,REC_WAFER_6,111000000000000000,100
EQ_WAFER_38,REC_WAFER_6,110000000000000000,67
EQ_WAFER_38,REC_WAFER_6,101000000000000000,67
EQ_WAFER_38,REC_WAFER_6,011000000000000000,67
EQ_WAFER_38,REC_WAFER_6,100000000000000000,33
EQ_WAFER_38,REC_WAFER_6,010000000000000000,33
EQ_WAFER_38,REC_WAFER_6,001000000000000000,33
EQ_WAFER_38,*,111000000000000000,100
EQ_WAFER_38,*,110000000000000000,67
EQ_WAFER_38,*,101000000000000000,67
EQ_WAFER_38,*,011000000000000000,67
EQ_WAFER_38,*,100000000000000000,33
EQ_WAFER_38,*,010000000000000000,33
EQ_WAFER_38,*,001000000000000000,33
EQ_WAFER_37,REC_WAFER_531,011000000000000000,100
EQ_WAFER_37,REC_WAFER_531,010000000000000000,50
EQ_WAFER_37,REC_WAFER_531,001000000000000000,50
EQ_WAFER_37,REC_WAFER_517,111000000000000000,100
EQ_WAFER_37,REC_WAFER_517,110000000000000000,67
EQ_WAFER_37,REC_WAFER_517,101000000000000000,67
EQ_WAFER_37,REC_WAFER_517,011000000000000000,67
EQ_WAFER_37,REC_WAFER_517,100000000000000000,33
EQ_WAFER_37,REC_WAFER_517,010000000000000000,33
EQ_WAFER_37,REC_WAFER_517,001000000000000000,33
EQ_WAFER_37,REC_WAFER_510,111000000000000000,100
EQ_WAFER_37,REC_WAFER_510,110000000000000000,67
EQ_WAFER_37,REC_WAFER_510,101000000000000000,67
EQ_WAFER_37,REC_WAFER_510,011000000000000000,67
EQ_WAFER_37,REC_WAFER_510,100000000000000000,33
EQ_WAFER_37,REC_WAFER_510,010000000000000000,33
EQ_WAFER_37,REC_WAFER_510,001000000000000000,33
EQ_WAFER_37,REC_WAFER_503,111000000000000000,100
EQ_WAFER_37,REC_WAFER_503,110000000000000000,67
EQ_WAFER_37,REC_WAFER_503,101000000000000000,67
EQ_WAFER_37,REC_WAFER_503,011000000000000000,67
EQ_WAFER_37,REC_WAFER_503,100000000000000000,33
EQ_WAFER_37,REC_WAFER_503,010000000000000000,33
EQ_WAFER_37,REC_WAFER_503,001000000000000000,33
EQ_WAFER_37,REC_WAFER_477,111000000000000000,100
EQ_WAFER_37,REC_WAFER_477,110000000000000000,67
EQ_WAFER_37,REC_WAFER_477,101000000000000000,67
EQ_WAFER_37,REC_WAFER_477,011000000000000000,67
EQ_WAFER_37,REC_WAFER_477,100000000000000000,33
EQ_WAFER_37,REC_WAFER_477,010000000000000000,33
EQ_WAFER_37,REC_WAFER_477,001000000000000000,33
EQ_WAFER_37,REC_WAFER_469,111000000000000000,100
EQ_WAFER_37,REC_WAFER_469,110000000000000000,67
EQ_WAFER_37,REC_WAFER_469,101000000000000000,67
EQ_WAFER_37,REC_WAFER_469,011000000000000000,67
EQ_WAFER_37,REC_WAFER_469,100000000000000000,33
EQ_WAFER_37,REC_WAFER_469,010000000000000000,33
EQ_WAFER_37,REC_WAFER_469,001000000000000000,33
EQ_WAFER_37,REC_WAFER_461,111000000000000000,100
EQ_WAFER_37,REC_WAFER_461,110000000000000000,67
EQ_WAFER_37,REC_WAFER_461,101000000000000000,67
EQ_WAFER_37,REC_WAFER_461,011000000000000000,67
EQ_WAFER_37,REC_WAFER_461,100000000000000000,33
EQ_WAFER_37,REC_WAFER_461,010000000000000000,33
EQ_WAFER_37,REC_WAFER_461,001000000000000000,33
EQ_WAFER_37,REC_WAFER_398,111000000000000000,100
EQ_WAFER_37,REC_WAFER_398,110000000000000000,67
EQ_WAFER_37,REC_WAFER_398,101000000000000000,67
EQ_WAFER_37,REC_WAFER_398,011000000000000000,67
EQ_WAFER_37,REC_WAFER_398,100000000000000000,33
EQ_WAFER_37,REC_WAFER_398,010000000000000000,33
EQ_WAFER_37,REC_WAFER_398,001000000000000000,33
EQ_WAFER_37,REC_WAFER_188,001000000000000000,100
EQ_WAFER_37,REC_WAFER_815,110000000000000000,100
EQ_WAFER_37,REC_WAFER_815,100000000000000000,50
EQ_WAFER_37,REC_WAFER_815,010000000000000000,50
EQ_WAFER_37,REC_WAFER_767,001000000000000000,100
EQ_WAFER_37,REC_WAFER_711,111000000000000000,100
EQ_WAFER_37,REC_WAFER_711,110000000000000000,67
EQ_WAFER_37,REC_WAFER_711,101000000000000000,67
EQ_WAFER_37,REC_WAFER_711,011000000000000000,67
EQ_WAFER_37,REC_WAFER_711,100000000000000000,33
EQ_WAFER_37,REC_WAFER_711,010000000000000000,33
EQ_WAFER_37,REC_WAFER_711,001000000000000000,33
EQ_WAFER_37,REC_WAFER_650,111000000000000000,100
EQ_WAFER_37,REC_WAFER_650,110000000000000000,67
EQ_WAFER_37,REC_WAFER_650,101000000000000000,67
EQ_WAFER_37,REC_WAFER_650,011000000000000000,67
EQ_WAFER_37,REC_WAFER_650,100000000000000000,33
EQ_WAFER_37,REC_WAFER_650,010000000000000000,33
EQ_WAFER_37,REC_WAFER_650,001000000000000000,33
EQ_WAFER_37,REC_WAFER_573,111000000000000000,100
EQ_WAFER_37,REC_WAFER_573,110000000000000000,67
EQ_WAFER_37,REC_WAFER_573,101000000000000000,67
EQ_WAFER_37,REC_WAFER_573,011000000000000000,67
EQ_WAFER_37,REC_WAFER_573,100000000000000000,33
EQ_WAFER_37,REC_WAFER_573,010000000000000000,33
EQ_WAFER_37,REC_WAFER_573,001000000000000000,33
EQ_WAFER_37,REC_WAFER_485,001000000000000000,100
EQ_WAFER_37,REC_WAFER_359,111000000000000000,100
EQ_WAFER_37,REC_WAFER_359,110000000000000000,67
EQ_WAFER_37,REC_WAFER_359,101000000000000000,67
EQ_WAFER_37,REC_WAFER_359,011000000000000000,67
EQ_WAFER_37,REC_WAFER_359,100000000000000000,33
EQ_WAFER_37,REC_WAFER_359,010000000000000000,33
EQ_WAFER_37,REC_WAFER_359,001000000000000000,33
EQ_WAFER_37,REC_WAFER_6,001000000000000000,100
EQ_WAFER_37,*,111000000000000000,100
EQ_WAFER_37,*,110000000000000000,67
EQ_WAFER_37,*,101000000000000000,67
EQ_WAFER_37,*,011000000000000000,67
EQ_WAFER_37,*,100000000000000000,33
EQ_WAFER_37,*,010000000000000000,33
EQ_WAFER_37,*,001000000000000000,33
EQ_WAFER_36,REC_WAFER_552,111000000000000000,100
EQ_WAFER_36,REC_WAFER_552,110000000000000000,67
EQ_WAFER_36,REC_WAFER_552,101000000000000000,67
EQ_WAFER_36,REC_WAFER_552,011000000000000000,67
EQ_WAFER_36,REC_WAFER_552,100000000000000000,33
EQ_WAFER_36,REC_WAFER_552,010000000000000000,33
EQ_WAFER_36,REC_WAFER_552,001000000000000000,33
EQ_WAFER_36,REC_WAFER_418,111000000000000000,100
EQ_WAFER_36,REC_WAFER_418,110000000000000000,67
EQ_WAFER_36,REC_WAFER_418,101000000000000000,67
EQ_WAFER_36,REC_WAFER_418,011000000000000000,67
EQ_WAFER_36,REC_WAFER_418,100000000000000000,33
EQ_WAFER_36,REC_WAFER_418,010000000000000000,33
EQ_WAFER_36,REC_WAFER_418,001000000000000000,33
EQ_WAFER_36,REC_WAFER_338,111000000000000000,100
EQ_WAFER_36,REC_WAFER_338,110000000000000000,67
EQ_WAFER_36,REC_WAFER_338,101000000000000000,67
EQ_WAFER_36,REC_WAFER_338,011000000000000000,67
EQ_WAFER_36,REC_WAFER_338,100000000000000000,33
EQ_WAFER_36,REC_WAFER_338,010000000000000000,33
EQ_WAFER_36,REC_WAFER_338,001000000000000000,33
EQ_WAFER_36,REC_WAFER_316,111000000000000000,100
EQ_WAFER_36,REC_WAFER_316,110000000000000000,67
EQ_WAFER_36,REC_WAFER_316,101000000000000000,67
EQ_WAFER_36,REC_WAFER_316,011000000000000000,67
EQ_WAFER_36,REC_WAFER_316,100000000000000000,33
EQ_WAFER_36,REC_WAFER_316,010000000000000000,33
EQ_WAFER_36,REC_WAFER_316,001000000000000000,33
EQ_WAFER_36,REC_WAFER_286,111000000000000000,100
EQ_WAFER_36,REC_WAFER_286,110000000000000000,67
EQ_WAFER_36,REC_WAFER_286,101000000000000000,67
EQ_WAFER_36,REC_WAFER_286,011000000000000000,67
EQ_WAFER_36,REC_WAFER_286,100000000000000000,33
EQ_WAFER_36,REC_WAFER_286,010000000000000000,33
EQ_WAFER_36,REC_WAFER_286,001000000000000000,33
EQ_WAFER_36,REC_WAFER_255,001000000000000000,100
EQ_WAFER_36,REC_WAFER_222,011000000000000000,100
EQ_WAFER_36,REC_WAFER_222,010000000000000000,50
EQ_WAFER_36,REC_WAFER_222,001000000000000000,50
EQ_WAFER_36,REC_WAFER_188,111000000000000000,100
EQ_WAFER_36,REC_WAFER_188,110000000000000000,67
EQ_WAFER_36,REC_WAFER_188,101000000000000000,67
EQ_WAFER_36,REC_WAFER_188,011000000000000000,67
EQ_WAFER_36,REC_WAFER_188,100000000000000000,33
EQ_WAFER_36,REC_WAFER_188,010000000000000000,33
EQ_WAFER_36,REC_WAFER_188,001000000000000000,33
EQ_WAFER_36,REC_WAFER_767,011000000000000000,100
EQ_WAFER_36,REC_WAFER_767,010000000000000000,50
EQ_WAFER_36,REC_WAFER_767,001000000000000000,50
EQ_WAFER_36,REC_WAFER_650,111000000000000000,100
EQ_WAFER_36,REC_WAFER_650,110000000000000000,67
EQ_WAFER_36,REC_WAFER_650,101000000000000000,67
EQ_WAFER_36,REC_WAFER_650,011000000000000000,67
EQ_WAFER_36,REC_WAFER_650,100000000000000000,33
EQ_WAFER_36,REC_WAFER_650,010000000000000000,33
EQ_WAFER_36,REC_WAFER_650,001000000000000000,33
EQ_WAFER_36,REC_WAFER_573,111000000000000000,100
EQ_WAFER_36,REC_WAFER_573,110000000000000000,67
EQ_WAFER_36,REC_WAFER_573,101000000000000000,67
EQ_WAFER_36,REC_WAFER_573,011000000000000000,67
EQ_WAFER_36,REC_WAFER_573,100000000000000000,33
EQ_WAFER_36,REC_WAFER_573,010000000000000000,33
EQ_WAFER_36,REC_WAFER_573,001000000000000000,33
EQ_WAFER_36,REC_WAFER_485,111000000000000000,100
EQ_WAFER_36,REC_WAFER_485,110000000000000000,67
EQ_WAFER_36,REC_WAFER_485,101000000000000000,67
EQ_WAFER_36,REC_WAFER_485,011000000000000000,67
EQ_WAFER_36,REC_WAFER_485,100000000000000000,33
EQ_WAFER_36,REC_WAFER_485,010000000000000000,33
EQ_WAFER_36,REC_WAFER_485,001000000000000000,33
EQ_WAFER_36,REC_WAFER_359,111000000000000000,100
EQ_WAFER_36,REC_WAFER_359,110000000000000000,67
EQ_WAFER_36,REC_WAFER_359,101000000000000000,67
EQ_WAFER_36,REC_WAFER_359,011000000000000000,67
EQ_WAFER_36,REC_WAFER_359,100000000000000000,33
EQ_WAFER_36,REC_WAFER_359,010000000000000000,33
EQ_WAFER_36,REC_WAFER_359,001000000000000000,33
EQ_WAFER_36,REC_WAFER_6,111000000000000000,100
EQ_WAFER_36,REC_WAFER_6,110000000000000000,67
EQ_WAFER_36,REC_WAFER_6,101000000000000000,67
EQ_WAFER_36,REC_WAFER_6,011000000000000000,67
EQ_WAFER_36,REC_WAFER_6,100000000000000000,33
EQ_WAFER_36,REC_WAFER_6,010000000000000000,33
EQ_WAFER_36,REC_WAFER_6,001000000000000000,33
EQ_WAFER_36,*,111000000000000000,100
EQ_WAFER_36,*,110000000000000000,67
EQ_WAFER_36,*,101000000000000000,67
EQ_WAFER_36,*,011000000000000000,67
EQ_WAFER_36,*,100000000000000000,33
EQ_WAFER_36,*,010000000000000000,33
EQ_WAFER_36,*,001000000000000000,33
EQ_WAFER_35,REC_WAFER_545,111000000000000000,100
EQ_WAFER_35,REC_WAFER_545,110000000000000000,67
EQ_WAFER_35,REC_WAFER_545,101000000000000000,67
EQ_WAFER_35,REC_WAFER_545,011000000000000000,67
EQ_WAFER_35,REC_WAFER_545,100000000000000000,33
EQ_WAFER_35,REC_WAFER_545,010000000000000000,33
EQ_WAFER_35,REC_WAFER_545,001000000000000000,33
EQ_WAFER_35,REC_WAFER_524,100000000000000000,100
EQ_WAFER_35,REC_WAFER_338,111000000000000000,100
EQ_WAFER_35,REC_WAFER_338,110000000000000000,67
EQ_WAFER_35,REC_WAFER_338,101000000000000000,67
