EQPT_ID,POLICY,RANK
EQ_BATCH_104,PrioritizeRocketLot,5
EQ_BATCH_104,PrioritizeHotLot,6
EQ_BATCH_104,PrioritizeRework,9
EQ_BATCH_104,PrioritizeLongWait,10
EQ_BATCH_105,PrioritizeQueueTimeConstraint,1
EQ_BATCH_105,PrioritizeRocketLot,5
EQ_BATCH_105,PrioritizeHotLot,6
EQ_BATCH_105,PrioritizeRework,9
EQ_BATCH_105,PrioritizeLongWait,10
EQ_BATCH_106,PrioritizeQueueTimeConstraint,1
EQ_BATCH_106,PrioritizeRocketLot,5
EQ_BATCH_106,PrioritizeHotLot,6
EQ_BATCH_106,PrioritizeRework,9
EQ_BATCH_106,PrioritizeLongWait,10
EQ_BATCH_107,PrioritizeQueueTimeConstraint,1
EQ_BATCH_107,PrioritizeRocketLot,5
EQ_BATCH_107,PrioritizeHotLot,6
EQ_BATCH_107,PrioritizeRework,9
EQ_BATCH_107,PrioritizeLongWait,10
EQ_BATCH_108,PrioritizeQueueTimeConstraint,1
EQ_BATCH_108,PrioritizeRocketLot,5
EQ_BATCH_108,PrioritizeHotLot,6
EQ_BATCH_108,PrioritizeRework,9
EQ_BATCH_108,PrioritizeLongWait,10
EQ_BATCH_109,PrioritizeQueueTimeConstraint,1
EQ_BATCH_109,PrioritizeRocketLot,5
EQ_BATCH_109,PrioritizeHotLot,6
EQ_BATCH_109,PrioritizeRework,9
EQ_BATCH_109,PrioritizeLongWait,10
EQ_BATCH_110,PrioritizeQueueTimeConstraint,1
EQ_BATCH_110,PrioritizeRocketLot,5
EQ_BATCH_110,PrioritizeHotLot,6
EQ_BATCH_110,PrioritizeRework,9
EQ_BATCH_110,PrioritizeLongWait,10
EQ_BATCH_111,PrioritizeQueueTimeConstraint,1
EQ_BATCH_111,PrioritizeRocketLot,5
EQ_BATCH_111,PrioritizeHotLot,6
EQ_BATCH_111,PrioritizeRework,9
EQ_BATCH_111,PrioritizeLongWait,10
EQ_BATCH_111,PrioritizeStepDue,12
EQ_BATCH_112,PrioritizeQueueTimeConstraint,1
EQ_BATCH_112,PrioritizeRocketLot,5
EQ_BATCH_112,PrioritizeHotLot,6
EQ_BATCH_112,PrioritizeRework,9
EQ_BATCH_112,PrioritizeLongWait,10
EQ_BATCH_113,PrioritizeQueueTimeConstraint,1
EQ_BATCH_113,PrioritizeRocketLot,5
EQ_BATCH_113,PrioritizeHotLot,6
EQ_BATCH_113,PrioritizeRework,9
EQ_BATCH_113,PrioritizeLongWait,10
EQ_BATCH_113,PrioritizeStepDue,12
EQ_BATCH_114,PrioritizeQueueTimeConstraint,1
EQ_BATCH_114,PrioritizeRocketLot,5
EQ_BATCH_114,PrioritizeHotLot,6
EQ_BATCH_114,PrioritizeRework,9
EQ_BATCH_114,PrioritizeLongWait,10
EQ_BATCH_114,PrioritizeStepDue,12
EQ_BATCH_115,PrioritizeQueueTimeConstraint,1
EQ_BATCH_115,PrioritizeRocketLot,5
EQ_BATCH_115,PrioritizeHotLot,6
EQ_BATCH_115,PrioritizeRework,9
EQ_BATCH_115,PrioritizeLongWait,10
EQ_BATCH_115,PrioritizeStepDue,12
EQ_BATCH_116,PrioritizeQueueTimeConstraint,1
EQ_BATCH_116,PrioritizeRocketLot,5
EQ_BATCH_116,PrioritizeHotLot,6
EQ_BATCH_116,PrioritizeRework,9
EQ_BATCH_116,PrioritizeLongWait,10
EQ_BATCH_116,PrioritizeStepDue,12
EQ_BATCH_117,PrioritizeQueueTimeConstraint,1
EQ_BATCH_117,PrioritizeRocketLot,5
EQ_BATCH_117,PrioritizeHotLot,6
EQ_BATCH_117,PrioritizeRework,9
EQ_BATCH_117,PrioritizeLongWait,10
EQ_BATCH_117,PrioritizeStepDue,12
EQ_BATCH_118,PrioritizeQueueTimeConstraint,1
EQ_BATCH_118,PrioritizeRocketLot,5
EQ_BATCH_118,PrioritizeHotLot,6
EQ_BATCH_118,PrioritizeRework,9
EQ_BATCH_118,PrioritizeLongWait,10
EQ_BATCH_118,PrioritizeStepDue,12
EQ_BATCH_119,PrioritizeQueueTimeConstraint,1
EQ_BATCH_119,PrioritizeRocketLot,5
EQ_BATCH_119,PrioritizeHotLot,6
EQ_BATCH_119,PrioritizeRework,9
EQ_BATCH_119,PrioritizeLongWait,10
EQ_BATCH_119,PrioritizeStepDue,12
EQ_BATCH_120,PrioritizeQueueTimeConstraint,1
EQ_BATCH_120,PrioritizeRocketLot,5
EQ_BATCH_120,PrioritizeHotLot,6
EQ_BATCH_120,PrioritizeRework,9
EQ_BATCH_120,PrioritizeLongWait,10
EQ_BATCH_120,PrioritizeStepDue,12
EQ_BATCH_121,PrioritizeQueueTimeConstraint,1
EQ_BATCH_121,PrioritizeRocketLot,5
EQ_BATCH_121,PrioritizeHotLot,6
EQ_BATCH_121,PrioritizeRework,9
EQ_BATCH_121,PrioritizeLongWait,10
EQ_BATCH_121,PrioritizeStepDue,12
EQ_BATCH_122,PrioritizeQueueTimeConstraint,1
EQ_BATCH_122,PrioritizeRocketLot,5
EQ_BATCH_122,PrioritizeHotLot,6
EQ_BATCH_122,PrioritizeRework,9
EQ_BATCH_122,PrioritizeLongWait,10
EQ_BATCH_122,PrioritizeStepDue,12
EQ_BATCH_123,PrioritizeQueueTimeConstraint,1
EQ_BATCH_123,PrioritizeRocketLot,5
EQ_BATCH_123,PrioritizeHotLot,6
EQ_BATCH_123,PrioritizeRework,9
EQ_BATCH_123,PrioritizeLongWait,10
EQ_BATCH_123,PrioritizeStepDue,12
EQ_BATCH_124,PrioritizeQueueTimeConstraint,1
EQ_BATCH_124,PrioritizeRocketLot,5
EQ_BATCH_124,PrioritizeHotLot,6
EQ_BATCH_124,PrioritizeRework,9
EQ_BATCH_124,PrioritizeLongWait,10
EQ_BATCH_124,PrioritizeStepDue,12
EQ_BATCH_125,PrioritizeQueueTimeConstraint,1
EQ_BATCH_125,PrioritizeRocketLot,5
EQ_BATCH_125,PrioritizeHotLot,6
EQ_BATCH_125,PrioritizeRework,9
EQ_BATCH_125,PrioritizeLongWait,10
EQ_BATCH_125,PrioritizeStepDue,12
EQ_BATCH_129,PrioritizeQueueTimeConstraint,1
EQ_BATCH_129,PrioritizeRocketLot,5
EQ_BATCH_129,PrioritizeHotLot,6
EQ_BATCH_129,PrioritizeRework,9
EQ_BATCH_129,PrioritizeLongWait,10
EQ_BATCH_130,PrioritizeQueueTimeConstraint,1
EQ_BATCH_130,PrioritizeRocketLot,5
EQ_BATCH_130,PrioritizeHotLot,6
EQ_BATCH_130,PrioritizeRework,9
EQ_BATCH_130,PrioritizeLongWait,10
EQ_BATCH_131,PrioritizeQueueTimeConstraint,1
EQ_BATCH_131,PrioritizeRocketLot,5
EQ_BATCH_131,PrioritizeHotLot,6
EQ_BATCH_131,PrioritizeRework,9
EQ_BATCH_131,PrioritizeLongWait,10
EQ_BATCH_132,PrioritizeQueueTimeConstraint,1
EQ_BATCH_132,PrioritizeRocketLot,5
EQ_BATCH_132,PrioritizeHotLot,6
EQ_BATCH_132,PrioritizeRework,9
EQ_BATCH_132,PrioritizeLongWait,10
EQ_BATCH_133,PrioritizeQueueTimeConstraint,1
EQ_BATCH_133,PrioritizeRocketLot,5
EQ_BATCH_133,PrioritizeHotLot,6
EQ_BATCH_133,PrioritizeRework,9
EQ_BATCH_133,PrioritizeLongWait,10
EQ_BATCH_134,PrioritizeQueueTimeConstraint,1
EQ_BATCH_134,PrioritizeRocketLot,5
EQ_BATCH_134,PrioritizeHotLot,6
EQ_BATCH_134,PrioritizeRework,9
EQ_BATCH_134,PrioritizeLongWait,10
EQ_BATCH_135,PrioritizeQueueTimeConstraint,1
EQ_BATCH_135,PrioritizeRocketLot,5
EQ_BATCH_135,PrioritizeHotLot,6
EQ_BATCH_135,PrioritizeRework,9
EQ_BATCH_135,PrioritizeLongWait,10
EQ_BATCH_136,PrioritizeQueueTimeConstraint,1
EQ_BATCH_136,PrioritizeRocketLot,5
EQ_BATCH_136,PrioritizeHotLot,6
EQ_BATCH_136,PrioritizeRework,9
EQ_BATCH_136,PrioritizeLongWait,10
EQ_BATCH_137,PrioritizeQueueTimeConstraint,1
EQ_BATCH_137,PrioritizeRocketLot,5
EQ_BATCH_137,PrioritizeHotLot,6
EQ_BATCH_137,PrioritizeRework,9
EQ_BATCH_137,PrioritizeLongWait,10
EQ_BATCH_138,PrioritizeQueueTimeConstraint,1
EQ_BATCH_138,PrioritizeRocketLot,5
EQ_BATCH_138,PrioritizeHotLot,6
EQ_BATCH_138,PrioritizeRework,9
EQ_BATCH_138,PrioritizeLongWait,10
EQ_BATCH_139,PrioritizeQueueTimeConstraint,1
EQ_BATCH_139,PrioritizeRocketLot,5
EQ_BATCH_139,PrioritizeHotLot,6
EQ_BATCH_139,PrioritizeRework,9
EQ_BATCH_139,PrioritizeLongWait,10
EQ_BATCH_140,PrioritizeQueueTimeConstraint,1
EQ_BATCH_140,PrioritizeRocketLot,5
EQ_BATCH_140,PrioritizeHotLot,6
EQ_BATCH_140,PrioritizeRework,9
EQ_BATCH_140,PrioritizeLongWait,10
EQ_BATCH_141,PrioritizeQueueTimeConstraint,1
EQ_BATCH_141,PrioritizeRocketLot,5
EQ_BATCH_141,PrioritizeHotLot,6
EQ_BATCH_141,PrioritizeRework,9
EQ_BATCH_141,PrioritizeLongWait,10
EQ_BATCH_142,PrioritizeQueueTimeConstraint,1
EQ_BATCH_142,PrioritizeRocketLot,5
EQ_BATCH_142,PrioritizeHotLot,6
EQ_BATCH_142,PrioritizeRework,9
EQ_BATCH_142,PrioritizeLongWait,10
EQ_BATCH_143,PrioritizeQueueTimeConstraint,1
EQ_BATCH_143,PrioritizeRocketLot,5
EQ_BATCH_143,PrioritizeHotLot,6
EQ_BATCH_143,PrioritizeRework,9
EQ_BATCH_143,PrioritizeLongWait,10
EQ_BATCH_144,PrioritizeQueueTimeConstraint,1
EQ_BATCH_144,PrioritizeRocketLot,5
EQ_BATCH_144,PrioritizeHotLot,6
EQ_BATCH_144,PrioritizeRework,9
EQ_BATCH_144,PrioritizeLongWait,10
EQ_BATCH_145,PrioritizeQueueTimeConstraint,1
EQ_BATCH_145,PrioritizeRocketLot,5
EQ_BATCH_145,PrioritizeHotLot,6
EQ_BATCH_145,PrioritizeRework,9
EQ_BATCH_145,PrioritizeLongWait,10
EQ_BATCH_146,PrioritizeQueueTimeConstraint,1
EQ_BATCH_146,PrioritizeRocketLot,5
EQ_BATCH_146,PrioritizeHotLot,6
EQ_BATCH_146,PrioritizeRework,9
EQ_BATCH_146,PrioritizeLongWait,10
EQ_BATCH_147,PrioritizeQueueTimeConstraint,1
EQ_BATCH_147,PrioritizeRocketLot,5
EQ_BATCH_147,PrioritizeHotLot,6
EQ_BATCH_147,PrioritizeRework,9
EQ_BATCH_147,PrioritizeLongWait,10
EQ_BATCH_148,PrioritizeQueueTimeConstraint,1
EQ_BATCH_148,PrioritizeRocketLot,5
EQ_BATCH_148,PrioritizeHotLot,6
EQ_BATCH_148,PrioritizeRework,9
EQ_BATCH_148,PrioritizeLongWait,10
EQ_BATCH_149,PrioritizeQueueTimeConstraint,1
EQ_BATCH_149,PrioritizeRocketLot,5
EQ_BATCH_149,PrioritizeHotLot,6
EQ_BATCH_149,PrioritizeRework,9
EQ_BATCH_149,PrioritizeLongWait,10
EQ_BATCH_150,PrioritizeQueueTimeConstraint,1
EQ_BATCH_150,PrioritizeRocketLot,5
EQ_BATCH_150,PrioritizeHotLot,6
EQ_BATCH_150,PrioritizeRework,9
EQ_BATCH_150,PrioritizeLongWait,10
EQ_BATCH_151,PrioritizeQueueTimeConstraint,1
EQ_BATCH_151,PrioritizeRocketLot,5
EQ_BATCH_151,PrioritizeHotLot,6
EQ_BATCH_151,PrioritizeRework,9
EQ_BATCH_151,PrioritizeLongWait,10
EQ_BATCH_152,PrioritizeQueueTimeConstraint,1
EQ_BATCH_152,PrioritizeRocketLot,5
EQ_BATCH_152,PrioritizeHotLot,6
EQ_BATCH_152,PrioritizeRework,9
EQ_BATCH_152,PrioritizeLongWait,10
EQ_BATCH_153,PrioritizeQueueTimeConstraint,1
EQ_BATCH_153,PrioritizeRocketLot,5
EQ_BATCH_153,PrioritizeHotLot,6
EQ_BATCH_153,PrioritizeRework,9
EQ_BATCH_153,PrioritizeLongWait,10
EQ_BATCH_154,PrioritizeQueueTimeConstraint,1
EQ_BATCH_154,PrioritizeRocketLot,5
EQ_BATCH_154,PrioritizeHotLot,6
EQ_BATCH_154,PrioritizeRework,9
EQ_BATCH_154,PrioritizeLongWait,10
EQ_BATCH_155,PrioritizeQueueTimeConstraint,1
EQ_BATCH_155,PrioritizeRocketLot,5
EQ_BATCH_155,PrioritizeHotLot,6
EQ_BATCH_155,PrioritizeRework,9
EQ_BATCH_155,PrioritizeLongWait,10
EQ_BATCH_156,PrioritizeQueueTimeConstraint,1
EQ_BATCH_156,PrioritizeRocketLot,5
EQ_BATCH_156,PrioritizeHotLot,6
EQ_BATCH_156,PrioritizeRework,9
EQ_BATCH_156,PrioritizeLongWait,10
EQ_BATCH_157,PrioritizeQueueTimeConstraint,1
EQ_BATCH_157,PrioritizeRocketLot,5
EQ_BATCH_157,PrioritizeHotLot,6
EQ_BATCH_157,PrioritizeRework,9
EQ_BATCH_157,PrioritizeLongWait,10
EQ_BATCH_158,PrioritizeQueueTimeConstraint,1
EQ_BATCH_158,PrioritizeRocketLot,5
EQ_BATCH_158,PrioritizeHotLot,6
EQ_BATCH_158,PrioritizeRework,9
EQ_BATCH_158,PrioritizeLongWait,10
EQ_BATCH_159,PrioritizeQueueTimeConstraint,1
EQ_BATCH_159,PrioritizeRocketLot,5
EQ_BATCH_159,PrioritizeHotLot,6
EQ_BATCH_159,PrioritizeRework,9
EQ_BATCH_159,PrioritizeLongWait,10
EQ_BATCH_160,PrioritizeQueueTimeConstraint,1
EQ_BATCH_160,PrioritizeRocketLot,5
EQ_BATCH_160,PrioritizeHotLot,6
EQ_BATCH_160,PrioritizeRework,9
EQ_BATCH_160,PrioritizeLongWait,10
EQ_BATCH_161,PrioritizeQueueTimeConstraint,1
EQ_BATCH_161,PrioritizeRocketLot,5
EQ_BATCH_161,PrioritizeHotLot,6
EQ_BATCH_161,PrioritizeRework,9
EQ_BATCH_161,PrioritizeLongWait,10
EQ_BATCH_162,PrioritizeQueueTimeConstraint,1
EQ_BATCH_162,PrioritizeRocketLot,5
EQ_BATCH_162,PrioritizeHotLot,6
EQ_BATCH_162,PrioritizeRework,9
EQ_BATCH_162,PrioritizeLongWait,10
EQ_BATCH_163,PrioritizeQueueTimeConstraint,1
EQ_BATCH_163,PrioritizeRocketLot,5
EQ_BATCH_163,PrioritizeHotLot,6
EQ_BATCH_163,PrioritizeRework,9
EQ_BATCH_163,PrioritizeLongWait,10
EQ_BATCH_164,PrioritizeQueueTimeConstraint,1
EQ_BATCH_164,PrioritizeRocketLot,5
EQ_BATCH_164,PrioritizeHotLot,6
EQ_BATCH_164,PrioritizeRework,9
EQ_BATCH_164,PrioritizeLongWait,10
EQ_BATCH_165,PrioritizeQueueTimeConstraint,1
EQ_BATCH_165,PrioritizeRocketLot,5
EQ_BATCH_165,PrioritizeHotLot,6
EQ_BATCH_165,PrioritizeRework,9
EQ_BATCH_165,PrioritizeLongWait,10
EQ_BATCH_166,PrioritizeQueueTimeConstraint,1
EQ_BATCH_166,PrioritizeRocketLot,5
EQ_BATCH_166,PrioritizeHotLot,6
EQ_BATCH_166,PrioritizeRework,9
EQ_BATCH_166,PrioritizeLongWait,10
EQ_BATCH_167,PrioritizeQueueTimeConstraint,1
EQ_BATCH_167,PrioritizeRocketLot,5
EQ_BATCH_167,PrioritizeHotLot,6
EQ_BATCH_167,PrioritizeRework,9
EQ_BATCH_167,PrioritizeLongWait,10
EQ_BATCH_168,PrioritizeQueueTimeConstraint,1
EQ_BATCH_168,PrioritizeRocketLot,5
EQ_BATCH_168,PrioritizeHotLot,6
EQ_BATCH_168,PrioritizeRework,9
EQ_BATCH_168,PrioritizeLongWait,10
EQ_BATCH_169,PrioritizeQueueTimeConstraint,1
EQ_BATCH_169,PrioritizeRocketLot,5
EQ_BATCH_169,PrioritizeHotLot,6
EQ_BATCH_169,PrioritizeRework,9
EQ_BATCH_169,PrioritizeLongWait,10
EQ_BATCH_170,PrioritizeQueueTimeConstraint,1
EQ_BATCH_170,PrioritizeRocketLot,5
EQ_BATCH_170,PrioritizeHotLot,6
EQ_BATCH_170,PrioritizeRework,9
EQ_BATCH_170,PrioritizeLongWait,10
EQ_BATCH_171,PrioritizeQueueTimeConstraint,1
EQ_BATCH_171,PrioritizeRocketLot,5
EQ_BATCH_171,PrioritizeHotLot,6
EQ_BATCH_171,PrioritizeRework,9
EQ_BATCH_171,PrioritizeLongWait,10
EQ_BATCH_172,PrioritizeQueueTimeConstraint,1
EQ_BATCH_172,PrioritizeRocketLot,5
EQ_BATCH_172,PrioritizeHotLot,6
EQ_BATCH_172,PrioritizeRework,9
EQ_BATCH_172,PrioritizeLongWait,10
EQ_BATCH_173,PrioritizeQueueTimeConstraint,1
EQ_BATCH_173,PrioritizeRocketLot,5
EQ_BATCH_173,PrioritizeHotLot,6
EQ_BATCH_173,PrioritizeRework,9
EQ_BATCH_173,PrioritizeLongWait,10
EQ_BATCH_174,PrioritizeQueueTimeConstraint,1
EQ_BATCH_174,PrioritizeRocketLot,5
EQ_BATCH_174,PrioritizeHotLot,6
EQ_BATCH_174,PrioritizeRework,9
EQ_BATCH_174,PrioritizeLongWait,10
EQ_BATCH_175,PrioritizeQueueTimeConstraint,1
EQ_BATCH_175,PrioritizeRocketLot,5
EQ_BATCH_175,PrioritizeHotLot,6
EQ_BATCH_175,PrioritizeRework,9
EQ_BATCH_175,PrioritizeLongWait,10
EQ_BATCH_176,PrioritizeQueueTimeConstraint,1
EQ_BATCH_176,PrioritizeRocketLot,5
EQ_BATCH_176,PrioritizeHotLot,6
EQ_BATCH_176,PrioritizeRework,9
EQ_BATCH_176,PrioritizeLongWait,10
EQ_BATCH_177,PrioritizeQueueTimeConstraint,1
EQ_BATCH_177,PrioritizeRocketLot,5
EQ_BATCH_177,PrioritizeHotLot,6
EQ_BATCH_177,PrioritizeRework,9
EQ_BATCH_177,PrioritizeLongWait,10
EQ_BATCH_178,PrioritizeQueueTimeConstraint,1
EQ_BATCH_178,PrioritizeRocketLot,5
EQ_BATCH_178,PrioritizeHotLot,6
EQ_BATCH_178,PrioritizeRework,9
EQ_BATCH_178,PrioritizeLongWait,10
EQ_BATCH_179,PrioritizeQueueTimeConstraint,1
EQ_BATCH_179,PrioritizeRocketLot,5
EQ_BATCH_179,PrioritizeHotLot,6
EQ_BATCH_179,PrioritizeRework,9
EQ_BATCH_179,PrioritizeLongWait,10
EQ_BATCH_180,PrioritizeQueueTimeConstraint,1
EQ_BATCH_180,PrioritizeRocketLot,5
EQ_BATCH_180,PrioritizeHotLot,6
EQ_BATCH_180,PrioritizeRework,9
EQ_BATCH_180,PrioritizeLongWait,10
EQ_BATCH_181,PrioritizeQueueTimeConstraint,1
EQ_BATCH_181,PrioritizeRocketLot,5
EQ_BATCH_181,PrioritizeHotLot,6
EQ_BATCH_181,PrioritizeRework,9
EQ_BATCH_181,PrioritizeLongWait,10
EQ_BATCH_182,PrioritizeQueueTimeConstraint,1
EQ_BATCH_182,PrioritizeRocketLot,5
EQ_BATCH_182,PrioritizeHotLot,6
EQ_BATCH_182,PrioritizeRework,9
EQ_BATCH_182,PrioritizeLongWait,10
EQ_BATCH_183,PrioritizeQueueTimeConstraint,1
EQ_BATCH_183,PrioritizeRocketLot,5
EQ_BATCH_183,PrioritizeHotLot,6
EQ_BATCH_183,PrioritizeRework,9
EQ_BATCH_183,PrioritizeLongWait,10
EQ_BATCH_184,PrioritizeQueueTimeConstraint,1
EQ_BATCH_184,PrioritizeRocketLot,5
EQ_BATCH_184,PrioritizeHotLot,6
EQ_BATCH_184,PrioritizeRework,9
EQ_BATCH_184,PrioritizeLongWait,10
EQ_BATCH_185,PrioritizeQueueTimeConstraint,1
EQ_BATCH_185,PrioritizeRocketLot,5
EQ_BATCH_185,PrioritizeHotLot,6
EQ_BATCH_185,PrioritizeRework,9
EQ_BATCH_185,PrioritizeLongWait,10
EQ_BATCH_186,PrioritizeQueueTimeConstraint,1
EQ_BATCH_186,PrioritizeRocketLot,5
EQ_BATCH_186,PrioritizeHotLot,6
EQ_BATCH_186,PrioritizeRework,9
EQ_BATCH_186,PrioritizeLongWait,10
EQ_BATCH_187,PrioritizeQueueTimeConstraint,1
EQ_BATCH_187,PrioritizeRocketLot,5
EQ_BATCH_187,PrioritizeHotLot,6
EQ_BATCH_187,PrioritizeRework,9
EQ_BATCH_187,PrioritizeLongWait,10
EQ_BATCH_188,PrioritizeQueueTimeConstraint,1
EQ_BATCH_188,PrioritizeRocketLot,5
EQ_BATCH_188,PrioritizeHotLot,6
EQ_BATCH_188,PrioritizeRework,9
EQ_BATCH_188,PrioritizeLongWait,10
EQ_BATCH_189,PrioritizeQueueTimeConstraint,1
EQ_BATCH_189,PrioritizeRocketLot,5
EQ_BATCH_189,PrioritizeHotLot,6
EQ_BATCH_189,PrioritizeRework,9
EQ_BATCH_189,PrioritizeLongWait,10
EQ_BATCH_190,PrioritizeQueueTimeConstraint,1
EQ_BATCH_190,PrioritizeRocketLot,5
EQ_BATCH_190,PrioritizeHotLot,6
EQ_BATCH_190,PrioritizeRework,9
EQ_BATCH_190,PrioritizeLongWait,10
EQ_BATCH_191,PrioritizeQueueTimeConstraint,1
EQ_BATCH_191,PrioritizeRocketLot,5
EQ_BATCH_191,PrioritizeHotLot,6
EQ_BATCH_191,PrioritizeRework,9
EQ_BATCH_191,PrioritizeLongWait,10
EQ_BATCH_192,PrioritizeQueueTimeConstraint,1
EQ_BATCH_192,PrioritizeRocketLot,5
EQ_BATCH_192,PrioritizeHotLot,6
EQ_BATCH_192,PrioritizeRework,9
EQ_BATCH_192,PrioritizeLongWait,10
EQ_BATCH_193,PrioritizeQueueTimeConstraint,1
EQ_BATCH_193,PrioritizeRocketLot,5
EQ_BATCH_193,PrioritizeHotLot,6
EQ_BATCH_193,PrioritizeRework,9
EQ_BATCH_193,PrioritizeLongWait,10
EQ_BATCH_194,PrioritizeQueueTimeConstraint,1
EQ_BATCH_194,PrioritizeRocketLot,5
EQ_BATCH_194,PrioritizeHotLot,6
EQ_BATCH_194,PrioritizeRework,9
EQ_BATCH_194,PrioritizeLongWait,10
EQ_BATCH_195,PrioritizeQueueTimeConstraint,1
EQ_BATCH_195,PrioritizeRocketLot,5
EQ_BATCH_195,PrioritizeHotLot,6
EQ_BATCH_195,PrioritizeRework,9
EQ_BATCH_195,PrioritizeLongWait,10
EQ_BATCH_196,PrioritizeQueueTimeConstraint,1
EQ_BATCH_196,PrioritizeRocketLot,5
EQ_BATCH_196,PrioritizeHotLot,6
EQ_BATCH_196,PrioritizeRework,9
EQ_BATCH_196,PrioritizeLongWait,10
EQ_BATCH_197,PrioritizeQueueTimeConstraint,1
EQ_BATCH_197,PrioritizeRocketLot,5
EQ_BATCH_197,PrioritizeHotLot,6
EQ_BATCH_197,PrioritizeRework,9
EQ_BATCH_197,PrioritizeLongWait,10
EQ_BATCH_198,PrioritizeQueueTimeConstraint,1
EQ_BATCH_198,PrioritizeRocketLot,5
EQ_BATCH_198,PrioritizeHotLot,6
EQ_BATCH_198,PrioritizeRework,9
EQ_BATCH_198,PrioritizeLongWait,10
EQ_BATCH_199,PrioritizeQueueTimeConstraint,1
EQ_BATCH_199,PrioritizeRocketLot,5
EQ_BATCH_199,PrioritizeHotLot,6
EQ_BATCH_199,PrioritizeRework,9
EQ_BATCH_199,PrioritizeLongWait,10
EQ_BATCH_200,PrioritizeQueueTimeConstraint,1
EQ_BATCH_200,PrioritizeRocketLot,5
EQ_BATCH_200,PrioritizeHotLot,6
EQ_BATCH_200,PrioritizeRework,9
EQ_BATCH_200,PrioritizeLongWait,10
EQ_BATCH_201,PrioritizeQueueTimeConstraint,1
EQ_BATCH_201,PrioritizeRocketLot,5
EQ_BATCH_201,PrioritizeHotLot,6
EQ_BATCH_201,PrioritizeRework,9
EQ_BATCH_201,PrioritizeLongWait,10
EQ_BATCH_202,PrioritizeQueueTimeConstraint,1
EQ_BATCH_202,PrioritizeRocketLot,5
EQ_BATCH_202,PrioritizeHotLot,6
EQ_BATCH_202,PrioritizeRework,9
EQ_BATCH_202,PrioritizeLongWait,10
EQ_BATCH_203,PrioritizeQueueTimeConstraint,1
EQ_BATCH_203,PrioritizeRocketLot,5
EQ_BATCH_203,PrioritizeHotLot,6
EQ_BATCH_203,PrioritizeRework,9
EQ_BATCH_203,PrioritizeLongWait,10
EQ_BATCH_204,PrioritizeQueueTimeConstraint,1
EQ_BATCH_204,PrioritizeRocketLot,5
EQ_BATCH_204,PrioritizeHotLot,6
EQ_BATCH_204,PrioritizeRework,9
EQ_BATCH_204,PrioritizeLongWait,10
EQ_BATCH_205,PrioritizeQueueTimeConstraint,1
EQ_BATCH_205,PrioritizeRocketLot,5
EQ_BATCH_205,PrioritizeHotLot,6
EQ_BATCH_205,PrioritizeRework,9
EQ_BATCH_205,PrioritizeLongWait,10
EQ_BATCH_206,PrioritizeQueueTimeConstraint,1
EQ_BATCH_206,PrioritizeRocketLot,5
EQ_BATCH_206,PrioritizeHotLot,6
EQ_BATCH_206,PrioritizeRework,9
EQ_BATCH_206,PrioritizeLongWait,10
EQ_BATCH_207,PrioritizeQueueTimeConstraint,1
EQ_BATCH_207,PrioritizeRocketLot,5
EQ_BATCH_207,PrioritizeHotLot,6
EQ_BATCH_207,PrioritizeRework,9
EQ_BATCH_207,PrioritizeLongWait,10
EQ_BATCH_208,PrioritizeQueueTimeConstraint,1
EQ_BATCH_208,PrioritizeRocketLot,5
EQ_BATCH_208,PrioritizeHotLot,6
EQ_BATCH_208,PrioritizeRework,9
EQ_BATCH_208,PrioritizeLongWait,10
EQ_BATCH_209,PrioritizeQueueTimeConstraint,1
EQ_BATCH_209,PrioritizeRocketLot,5
EQ_BATCH_209,PrioritizeHotLot,6
EQ_BATCH_209,PrioritizeRework,9
EQ_BATCH_209,PrioritizeLongWait,10
EQ_BATCH_210,PrioritizeQueueTimeConstraint,1
EQ_BATCH_210,PrioritizeRocketLot,5
EQ_BATCH_210,PrioritizeHotLot,6
EQ_BATCH_210,PrioritizeRework,9
EQ_BATCH_210,PrioritizeLongWait,10
EQ_BATCH_211,PrioritizeQueueTimeConstraint,1
EQ_BATCH_211,PrioritizeRocketLot,5
EQ_BATCH_211,PrioritizeHotLot,6
EQ_BATCH_211,PrioritizeRework,9
EQ_BATCH_211,PrioritizeLongWait,10
EQ_BATCH_212,PrioritizeQueueTimeConstraint,1
EQ_BATCH_212,PrioritizeRocketLot,5
EQ_BATCH_212,PrioritizeHotLot,6
EQ_BATCH_212,PrioritizeRework,9
EQ_BATCH_212,PrioritizeLongWait,10
EQ_BATCH_213,PrioritizeQueueTimeConstraint,1
EQ_BATCH_213,PrioritizeRocketLot,5
EQ_BATCH_213,PrioritizeHotLot,6
EQ_BATCH_213,PrioritizeRework,9
EQ_BATCH_213,PrioritizeLongWait,10
EQ_BATCH_214,PrioritizeQueueTimeConstraint,1
EQ_BATCH_214,PrioritizeRocketLot,5
EQ_BATCH_214,PrioritizeHotLot,6
EQ_BATCH_214,PrioritizeRework,9
EQ_BATCH_214,PrioritizeLongWait,10
EQ_BATCH_215,PrioritizeQueueTimeConstraint,1
EQ_BATCH_215,PrioritizeRocketLot,5
EQ_BATCH_215,PrioritizeHotLot,6
EQ_BATCH_215,PrioritizeRework,9
EQ_BATCH_215,PrioritizeLongWait,10
EQ_BATCH_216,PrioritizeQueueTimeConstraint,1
