EQPT_ID,RECIPE,REMARK
EQ_LOT_45,REC_LOT_322,
EQ_LOT_46,REC_LOT_294,
EQ_LOT_46,REC_LOT_296,
EQ_LOT_46,REC_LOT_298,
EQ_LOT_46,REC_LOT_312,
EQ_LOT_46,REC_LOT_320,
EQ_LOT_46,REC_LOT_322,
EQ_WAFER_295,REC_LOT_294,
EQ_WAFER_295,REC_LOT_296,
EQ_WAFER_295,REC_LOT_298,
EQ_WAFER_295,REC_LOT_308,
EQ_WAFER_295,REC_LOT_310,
EQ_WAFER_295,REC_LOT_312,
EQ_WAFER_295,REC_LOT_314,
EQ_WAFER_295,REC_LOT_316,
EQ_WAFER_295,REC_LOT_320,
EQ_WAFER_295,REC_LOT_322,
EQ_WAFER_296,REC_LOT_294,
EQ_WAFER_296,REC_LOT_296,
EQ_WAFER_296,REC_LOT_298,
EQ_WAFER_296,REC_LOT_312,
EQ_WAFER_296,REC_LOT_320,
EQ_WAFER_296,REC_LOT_322,
EQ_LOT_60,REC_LOT_9,
EQ_LOT_60,REC_LOT_118,
EQ_LOT_60,REC_LOT_302,
EQ_LOT_60,REC_LOT_346,
EQ_LOT_60,REC_LOT_364,
EQ_LOT_61,REC_LOT_9,
EQ_LOT_61,REC_LOT_118,
EQ_LOT_61,REC_LOT_302,
EQ_LOT_61,REC_LOT_346,
EQ_LOT_62,REC_LOT_9,
EQ_LOT_62,REC_LOT_118,
EQ_LOT_62,REC_LOT_302,
EQ_LOT_62,REC_LOT_346,
EQ_LOT_62,REC_LOT_364,
EQ_LOT_63,REC_LOT_9,
EQ_LOT_63,REC_LOT_118,
EQ_LOT_63,REC_LOT_302,
EQ_LOT_63,REC_LOT_346,
EQ_LOT_63,REC_LOT_364,
EQ_LOT_64,REC_LOT_9,
EQ_LOT_64,REC_LOT_118,
EQ_LOT_64,REC_LOT_364,
EQ_LOT_65,REC_LOT_178,
EQ_LOT_65,REC_LOT_228,
EQ_LOT_65,REC_LOT_272,
EQ_LOT_65,REC_LOT_328,
EQ_LOT_66,REC_LOT_178,
EQ_LOT_66,REC_LOT_228,
EQ_LOT_66,REC_LOT_272,
EQ_LOT_66,REC_LOT_328,
EQ_LOT_67,REC_LOT_178,
EQ_LOT_67,REC_LOT_228,
EQ_LOT_67,REC_LOT_272,
EQ_LOT_67,REC_LOT_328,
EQ_LOT_127,REC_LOT_25,
EQ_LOT_127,REC_LOT_10,
EQ_LOT_127,REC_LOT_119,
EQ_LOT_127,REC_LOT_179,
EQ_LOT_127,REC_LOT_11,
EQ_LOT_128,REC_LOT_25,
EQ_LOT_128,REC_LOT_42,
EQ_LOT_128,REC_LOT_10,
EQ_LOT_128,REC_LOT_119,
EQ_LOT_128,REC_LOT_179,
EQ_LOT_128,REC_LOT_11,
EQ_LOT_129,REC_LOT_25,
EQ_LOT_129,REC_LOT_42,
EQ_LOT_129,REC_LOT_10,
EQ_LOT_129,REC_LOT_119,
EQ_LOT_129,REC_LOT_179,
EQ_LOT_129,REC_LOT_11,
EQ_LOT_71,REC_LOT_273,
EQ_LOT_71,REC_LOT_303,
EQ_LOT_71,REC_LOT_329,
EQ_LOT_71,REC_LOT_59,
EQ_LOT_72,REC_LOT_273,
EQ_LOT_72,REC_LOT_303,
EQ_LOT_72,REC_LOT_329,
EQ_LOT_72,REC_LOT_59,
EQ_LOT_73,REC_LOT_273,
EQ_LOT_73,REC_LOT_303,
EQ_LOT_73,REC_LOT_329,
EQ_LOT_73,REC_LOT_59,
EQ_LOT_74,REC_LOT_273,
EQ_LOT_74,REC_LOT_303,
EQ_LOT_74,REC_LOT_329,
EQ_LOT_74,REC_LOT_59,
EQ_WAFER_333,REC_LOT_273,
EQ_WAFER_333,REC_LOT_303,
EQ_WAFER_333,REC_LOT_329,
EQ_LOT_68,REC_LOT_229,
EQ_LOT_69,REC_LOT_229,
EQ_LOT_58,REC_LOT_120,
EQ_LOT_58,REC_LOT_180,
EQ_LOT_59,REC_LOT_120,
EQ_LOT_59,REC_LOT_180,
EQ_LOT_145,REC_LOT_241,
EQ_LOT_145,REC_LOT_245,
EQ_LOT_145,REC_LOT_249,
EQ_LOT_145,REC_LOT_253,
EQ_LOT_145,REC_LOT_256,
EQ_LOT_145,REC_LOT_259,
EQ_LOT_145,REC_LOT_262,
EQ_LOT_145,REC_LOT_265,
EQ_LOT_145,REC_LOT_268,
EQ_LOT_145,REC_LOT_279,
EQ_LOT_145,REC_LOT_282,
EQ_LOT_145,REC_LOT_284,
EQ_LOT_145,REC_LOT_286,
EQ_LOT_145,REC_LOT_288,
EQ_LOT_145,REC_LOT_290,
EQ_LOT_145,REC_LOT_292,
EQ_LOT_146,REC_LOT_241,
EQ_LOT_146,REC_LOT_245,
EQ_LOT_146,REC_LOT_249,
EQ_LOT_146,REC_LOT_253,
EQ_LOT_146,REC_LOT_256,
EQ_LOT_146,REC_LOT_259,
EQ_LOT_146,REC_LOT_262,
EQ_LOT_146,REC_LOT_265,
EQ_LOT_146,REC_LOT_268,
EQ_LOT_146,REC_LOT_279,
EQ_LOT_146,REC_LOT_282,
EQ_LOT_146,REC_LOT_284,
EQ_LOT_146,REC_LOT_286,
EQ_LOT_146,REC_LOT_288,
EQ_LOT_146,REC_LOT_290,
EQ_LOT_146,REC_LOT_292,
EQ_WAFER_600,REC_LOT_241,
EQ_WAFER_600,REC_LOT_245,
EQ_WAFER_600,REC_LOT_249,
EQ_WAFER_600,REC_LOT_253,
EQ_WAFER_600,REC_LOT_256,
EQ_WAFER_600,REC_LOT_259,
EQ_WAFER_600,REC_LOT_262,
EQ_WAFER_600,REC_LOT_265,
EQ_WAFER_600,REC_LOT_268,
EQ_WAFER_600,REC_LOT_279,
EQ_WAFER_600,REC_LOT_282,
EQ_WAFER_600,REC_LOT_284,
EQ_WAFER_600,REC_LOT_286,
EQ_WAFER_600,REC_LOT_288,
EQ_WAFER_600,REC_LOT_290,
EQ_WAFER_600,REC_LOT_292,
EQ_WAFER_255,REC_WAFER_367,
EQ_LOT_29,REC_LOT_39,
EQ_LOT_29,REC_LOT_47,
EQ_LOT_29,REC_LOT_48,
EQ_LOT_29,REC_LOT_49,
EQ_LOT_29,REC_LOT_50,
EQ_LOT_29,REC_LOT_51,
EQ_LOT_29,REC_LOT_52,
EQ_LOT_29,REC_LOT_53,
EQ_LOT_29,REC_LOT_54,
EQ_LOT_29,REC_LOT_55,
EQ_LOT_29,REC_LOT_64,
EQ_LOT_29,REC_LOT_65,
EQ_LOT_29,REC_LOT_68,
EQ_WAFER_256,REC_WAFER_14,
EQ_LOT_30,REC_LOT_39,
EQ_LOT_30,REC_LOT_47,
EQ_LOT_30,REC_LOT_48,
EQ_LOT_30,REC_LOT_49,
EQ_LOT_30,REC_LOT_50,
EQ_LOT_30,REC_LOT_51,
EQ_LOT_30,REC_LOT_52,
EQ_LOT_30,REC_LOT_53,
EQ_LOT_30,REC_LOT_54,
EQ_LOT_30,REC_LOT_55,
EQ_LOT_30,REC_LOT_64,
EQ_LOT_30,REC_LOT_65,
EQ_LOT_30,REC_LOT_68,
EQ_LOT_31,REC_WAFER_14,
EQ_LOT_140,REC_LOT_379,
EQ_WAFER_251,REC_WAFER_491,
EQ_WAFER_252,REC_WAFER_491,
EQ_WAFER_252,REC_WAFER_656,
EQ_WAFER_253,REC_WAFER_491,
EQ_LOT_132,REC_LOT_17,
EQ_LOT_132,REC_LOT_123,
EQ_LOT_132,REC_LOT_183,
EQ_LOT_18,REC_LOT_13,
EQ_LOT_18,REC_LOT_348,
EQ_LOT_18,REC_LOT_122,
EQ_LOT_18,REC_LOT_182,
EQ_LOT_18,REC_LOT_105,
EQ_LOT_19,REC_LOT_122,
EQ_LOT_19,REC_LOT_182,
EQ_LOT_19,REC_LOT_349,
EQ_LOT_19,REC_LOT_367,
EQ_LOT_19,REC_LOT_61,
EQ_LOT_19,REC_LOT_105,
EQ_LOT_20,REC_LOT_122,
EQ_LOT_20,REC_LOT_182,
EQ_LOT_20,REC_LOT_349,
EQ_LOT_20,REC_LOT_367,
EQ_LOT_20,REC_LOT_61,
EQ_LOT_20,REC_LOT_105,
EQ_LOT_21,REC_LOT_13,
EQ_LOT_21,REC_LOT_122,
EQ_LOT_21,REC_LOT_182,
EQ_LOT_21,REC_LOT_349,
EQ_LOT_21,REC_LOT_367,
EQ_LOT_21,REC_LOT_61,
EQ_LOT_21,REC_LOT_105,
EQ_LOT_7,REC_LOT_181,
EQ_LOT_7,REC_LOT_230,
EQ_LOT_7,REC_LOT_274,
EQ_LOT_7,REC_LOT_304,
EQ_LOT_7,REC_LOT_330,
EQ_LOT_7,REC_LOT_348,
EQ_LOT_7,REC_LOT_366,
EQ_LOT_7,REC_LOT_76,
EQ_LOT_7,REC_LOT_99,
EQ_LOT_7,REC_LOT_129,
EQ_LOT_7,REC_LOT_154,
EQ_LOT_7,REC_LOT_159,
EQ_LOT_7,REC_LOT_164,
EQ_LOT_7,REC_LOT_145,
EQ_LOT_8,REC_LOT_13,
EQ_LOT_8,REC_LOT_121,
EQ_LOT_8,REC_LOT_348,
EQ_LOT_8,REC_LOT_366,
EQ_LOT_8,REC_LOT_27,
EQ_LOT_8,REC_LOT_110,
EQ_LOT_8,REC_LOT_130,
EQ_LOT_8,REC_LOT_135,
EQ_LOT_8,REC_LOT_140,
EQ_LOT_8,REC_LOT_145,
EQ_LOT_8,REC_LOT_150,
EQ_LOT_8,REC_LOT_155,
EQ_LOT_8,REC_LOT_160,
EQ_LOT_8,REC_LOT_165,
EQ_LOT_8,REC_LOT_173,
EQ_LOT_8,REC_LOT_188,
EQ_LOT_8,REC_LOT_192,
EQ_LOT_8,REC_LOT_196,
EQ_LOT_8,REC_LOT_200,
EQ_LOT_8,REC_LOT_204,
EQ_LOT_8,REC_LOT_208,
EQ_LOT_8,REC_LOT_212,
EQ_LOT_8,REC_LOT_216,
EQ_LOT_9,REC_LOT_181,
EQ_LOT_9,REC_LOT_230,
EQ_LOT_9,REC_LOT_274,
EQ_LOT_9,REC_LOT_304,
EQ_LOT_9,REC_LOT_330,
EQ_LOT_9,REC_LOT_366,
EQ_LOT_9,REC_LOT_44,
EQ_LOT_9,REC_LOT_76,
EQ_LOT_9,REC_LOT_104,
EQ_LOT_9,REC_LOT_109,
EQ_LOT_9,REC_LOT_110,
EQ_LOT_9,REC_LOT_130,
EQ_LOT_9,REC_LOT_135,
EQ_LOT_9,REC_LOT_155,
EQ_LOT_9,REC_LOT_173,
EQ_LOT_9,REC_LOT_192,
EQ_LOT_9,REC_LOT_196,
EQ_LOT_9,REC_LOT_200,
EQ_LOT_9,REC_LOT_204,
EQ_LOT_9,REC_LOT_208,
EQ_LOT_10,REC_LOT_230,
EQ_LOT_10,REC_LOT_274,
EQ_LOT_10,REC_LOT_366,
EQ_LOT_10,REC_LOT_104,
EQ_LOT_10,REC_LOT_109,
EQ_LOT_10,REC_LOT_129,
EQ_WAFER_254,REC_WAFER_16,
EQ_WAFER_254,REC_WAFER_366,
EQ_WAFER_254,REC_WAFER_579,
EQ_LOT_13,REC_LOT_13,
EQ_LOT_13,REC_LOT_122,
EQ_LOT_13,REC_LOT_182,
EQ_LOT_13,REC_LOT_349,
EQ_LOT_13,REC_LOT_367,
EQ_LOT_13,REC_LOT_61,
EQ_LOT_13,REC_LOT_105,
EQ_LOT_22,REC_LOT_13,
EQ_LOT_22,REC_LOT_121,
EQ_LOT_22,REC_LOT_274,
EQ_LOT_22,REC_LOT_348,
EQ_LOT_22,REC_LOT_60,
EQ_LOT_22,REC_LOT_76,
EQ_LOT_22,REC_LOT_99,
EQ_LOT_22,REC_LOT_134,
EQ_LOT_22,REC_LOT_145,
EQ_LOT_22,REC_LOT_188,
EQ_LOT_22,REC_LOT_192,
EQ_LOT_22,REC_LOT_208,
EQ_LOT_23,REC_LOT_348,
EQ_LOT_23,REC_LOT_129,
EQ_LOT_23,REC_LOT_139,
EQ_LOT_23,REC_LOT_144,
EQ_LOT_23,REC_LOT_149,
EQ_LOT_23,REC_LOT_154,
EQ_LOT_23,REC_LOT_159,
EQ_LOT_23,REC_LOT_164,
EQ_LOT_24,REC_LOT_13,
EQ_LOT_24,REC_LOT_121,
EQ_LOT_24,REC_LOT_366,
EQ_LOT_24,REC_LOT_27,
EQ_LOT_24,REC_LOT_110,
EQ_LOT_24,REC_LOT_130,
EQ_LOT_24,REC_LOT_135,
EQ_LOT_24,REC_LOT_140,
EQ_LOT_24,REC_LOT_145,
EQ_LOT_24,REC_LOT_150,
EQ_LOT_24,REC_LOT_155,
EQ_LOT_24,REC_LOT_160,
EQ_LOT_24,REC_LOT_165,
EQ_LOT_24,REC_LOT_173,
EQ_LOT_24,REC_LOT_188,
EQ_LOT_24,REC_LOT_192,
EQ_LOT_24,REC_LOT_196,
EQ_LOT_24,REC_LOT_200,
EQ_LOT_24,REC_LOT_204,
EQ_LOT_24,REC_LOT_208,
EQ_LOT_24,REC_LOT_212,
EQ_LOT_24,REC_LOT_216,
EQ_LOT_25,REC_LOT_13,
EQ_LOT_25,REC_LOT_122,
EQ_LOT_25,REC_LOT_182,
EQ_LOT_25,REC_LOT_349,
EQ_LOT_25,REC_LOT_61,
EQ_LOT_25,REC_LOT_105,
EQ_LOT_26,REC_LOT_13,
EQ_LOT_26,REC_LOT_181,
EQ_LOT_26,REC_LOT_230,
EQ_LOT_26,REC_LOT_330,
EQ_LOT_26,REC_LOT_366,
EQ_LOT_26,REC_LOT_196,
EQ_LOT_108,REC_LOT_182,
EQ_LOT_108,REC_LOT_367,
EQ_LOT_108,REC_LOT_105,
EQ_LOT_47,REC_LOT_143,
EQ_LOT_47,REC_LOT_148,
EQ_LOT_48,REC_LOT_143,
EQ_LOT_48,REC_LOT_148,
EQ_LOT_49,REC_LOT_143,
EQ_LOT_49,REC_LOT_148,
EQ_LOT_50,REC_LOT_143,
EQ_LOT_50,REC_LOT_148,
EQ_LOT_51,REC_LOT_143,
EQ_LOT_51,REC_LOT_148,
EQ_WAFER_297,REC_LOT_153,
EQ_WAFER_297,REC_LOT_158,
EQ_LOT_53,REC_LOT_70,
EQ_LOT_53,REC_LOT_71,
EQ_LOT_53,REC_LOT_72,
EQ_LOT_53,REC_LOT_79,
EQ_LOT_54,REC_LOT_70,
EQ_LOT_54,REC_LOT_71,
EQ_LOT_54,REC_LOT_72,
EQ_LOT_54,REC_LOT_79,
EQ_LOT_55,REC_LOT_70,
EQ_LOT_55,REC_LOT_71,
EQ_LOT_55,REC_LOT_72,
EQ_LOT_55,REC_LOT_79,
EQ_LOT_130,REC_LOT_172,
EQ_LOT_130,REC_LOT_187,
EQ_LOT_56,REC_LOT_163,
EQ_LOT_56,REC_LOT_168,
EQ_LOT_57,REC_LOT_163,
EQ_LOT_57,REC_LOT_168,
EQ_LOT_137,REC_LOT_379,
EQ_LOT_138,REC_LOT_379,
EQ_LOT_139,REC_LOT_379,
EQ_WAFER_492,REC_WAFER_676,
EQ_WAFER_492,REC_LOT_15,
EQ_WAFER_492,REC_WAFER_368,
EQ_WAFER_492,REC_LOT_16,
EQ_WAFER_492,REC_WAFER_19,
EQ_WAFER_492,REC_LOT_17,
EQ_WAFER_492,REC_LOT_123,
EQ_WAFER_492,REC_LOT_183,
EQ_WAFER_493,REC_WAFER_676,
EQ_WAFER_493,REC_LOT_15,
EQ_WAFER_493,REC_WAFER_18,
EQ_WAFER_493,REC_LOT_16,
EQ_WAFER_493,REC_WAFER_19,
EQ_WAFER_493,REC_WAFER_821,
EQ_WAFER_493,REC_WAFER_866,
EQ_WAFER_493,REC_LOT_17,
EQ_WAFER_493,REC_LOT_123,
EQ_WAFER_493,REC_LOT_183,
EQ_WAFER_493,REC_WAFER_376,
EQ_WAFER_494,REC_WAFER_676,
EQ_WAFER_494,REC_LOT_15,
EQ_WAFER_494,REC_WAFER_18,
EQ_WAFER_494,REC_LOT_16,
EQ_WAFER_494,REC_WAFER_19,
EQ_WAFER_494,REC_WAFER_866,
EQ_WAFER_494,REC_LOT_17,
EQ_WAFER_494,REC_LOT_123,
EQ_WAFER_494,REC_LOT_183,
EQ_WAFER_495,REC_WAFER_676,
EQ_WAFER_495,REC_LOT_15,
EQ_WAFER_495,REC_WAFER_368,
EQ_WAFER_495,REC_LOT_16,
EQ_WAFER_495,REC_WAFER_19,
EQ_WAFER_496,REC_WAFER_676,
EQ_WAFER_496,REC_LOT_15,
EQ_WAFER_496,REC_LOT_16,
EQ_WAFER_496,REC_WAFER_19,
EQ_WAFER_496,REC_WAFER_821,
EQ_WAFER_496,REC_WAFER_866,
EQ_WAFER_496,REC_LOT_17,
EQ_WAFER_496,REC_LOT_123,
EQ_WAFER_496,REC_LOT_183,
EQ_WAFER_522,REC_WAFER_555,
EQ_WAFER_522,REC_WAFER_562,
EQ_WAFER_497,REC_WAFER_676,
EQ_WAFER_497,REC_LOT_15,
EQ_WAFER_497,REC_WAFER_18,
EQ_WAFER_497,REC_WAFER_368,
EQ_WAFER_497,REC_LOT_16,
EQ_WAFER_497,REC_WAFER_19,
EQ_WAFER_497,REC_WAFER_369,
EQ_WAFER_497,REC_WAFER_821,
EQ_WAFER_497,REC_WAFER_866,
EQ_WAFER_497,REC_LOT_17,
EQ_WAFER_497,REC_LOT_123,
EQ_WAFER_497,REC_LOT_183,
EQ_WAFER_498,REC_WAFER_676,
EQ_WAFER_498,REC_LOT_15,
EQ_WAFER_498,REC_WAFER_18,
EQ_WAFER_498,REC_LOT_16,
EQ_WAFER_498,REC_WAFER_19,
EQ_WAFER_498,REC_WAFER_821,
EQ_WAFER_498,REC_WAFER_866,
EQ_WAFER_523,REC_WAFER_569,
EQ_WAFER_523,REC_WAFER_593,
EQ_WAFER_523,REC_WAFER_599,
EQ_WAFER_523,REC_WAFER_605,
EQ_WAFER_523,REC_WAFER_611,
EQ_WAFER_523,REC_WAFER_617,
EQ_WAFER_523,REC_WAFER_647,
EQ_WAFER_524,REC_WAFER_555,
EQ_WAFER_524,REC_WAFER_562,
EQ_WAFER_499,REC_WAFER_676,
EQ_WAFER_499,REC_LOT_15,
EQ_WAFER_499,REC_WAFER_18,
EQ_WAFER_499,REC_WAFER_493,
EQ_WAFER_499,REC_LOT_16,
EQ_WAFER_499,REC_WAFER_19,
EQ_WAFER_499,REC_WAFER_581,
EQ_WAFER_499,REC_WAFER_718,
EQ_WAFER_499,REC_WAFER_821,
EQ_WAFER_499,REC_WAFER_866,
EQ_WAFER_499,REC_LOT_17,
EQ_WAFER_499,REC_LOT_123,
EQ_WAFER_499,REC_LOT_183,
EQ_WAFER_500,REC_WAFER_676,
EQ_WAFER_500,REC_LOT_15,
EQ_WAFER_500,REC_WAFER_18,
EQ_WAFER_500,REC_WAFER_368,
EQ_WAFER_500,REC_LOT_16,
EQ_WAFER_500,REC_WAFER_19,
EQ_WAFER_500,REC_LOT_17,
EQ_WAFER_500,REC_LOT_123,
EQ_WAFER_500,REC_LOT_183,
EQ_WAFER_525,REC_WAFER_569,
EQ_WAFER_525,REC_WAFER_593,
EQ_WAFER_525,REC_WAFER_605,
EQ_WAFER_525,REC_WAFER_611,
EQ_WAFER_525,REC_WAFER_617,
EQ_WAFER_525,REC_WAFER_647,
EQ_WAFER_501,REC_WAFER_676,
EQ_WAFER_501,REC_LOT_15,
EQ_WAFER_501,REC_WAFER_368,
EQ_WAFER_501,REC_LOT_16,
EQ_WAFER_501,REC_WAFER_19,
EQ_WAFER_501,REC_WAFER_821,
EQ_WAFER_501,REC_WAFER_866,
EQ_WAFER_501,REC_LOT_17,
EQ_WAFER_501,REC_LOT_123,
EQ_WAFER_501,REC_LOT_183,
EQ_WAFER_502,REC_WAFER_676,
EQ_WAFER_502,REC_LOT_15,
EQ_WAFER_502,REC_WAFER_368,
EQ_WAFER_502,REC_LOT_16,
EQ_WAFER_502,REC_WAFER_19,
EQ_WAFER_502,REC_WAFER_369,
EQ_WAFER_502,REC_WAFER_821,
EQ_WAFER_502,REC_WAFER_866,
EQ_WAFER_502,REC_LOT_17,
EQ_WAFER_502,REC_LOT_123,
EQ_WAFER_502,REC_LOT_183,
EQ_WAFER_526,REC_WAFER_555,
EQ_WAFER_526,REC_WAFER_562,
EQ_WAFER_503,REC_WAFER_676,
EQ_WAFER_503,REC_LOT_15,
EQ_WAFER_503,REC_WAFER_368,
EQ_WAFER_503,REC_LOT_16,
EQ_WAFER_503,REC_WAFER_19,
EQ_WAFER_503,REC_WAFER_821,
EQ_WAFER_503,REC_WAFER_866,
EQ_WAFER_527,REC_WAFER_569,
EQ_WAFER_527,REC_WAFER_593,
EQ_WAFER_527,REC_WAFER_599,
EQ_WAFER_527,REC_WAFER_605,
EQ_WAFER_527,REC_WAFER_611,
EQ_WAFER_527,REC_WAFER_617,
EQ_WAFER_504,REC_WAFER_676,
EQ_WAFER_504,REC_LOT_15,
EQ_WAFER_504,REC_WAFER_368,
EQ_WAFER_504,REC_LOT_16,
EQ_WAFER_504,REC_WAFER_19,
EQ_WAFER_504,REC_LOT_17,
EQ_WAFER_504,REC_LOT_123,
EQ_WAFER_504,REC_LOT_183,
EQ_WAFER_505,REC_WAFER_676,
EQ_WAFER_505,REC_LOT_15,
EQ_WAFER_505,REC_WAFER_18,
EQ_WAFER_505,REC_WAFER_368,
EQ_WAFER_505,REC_WAFER_493,
EQ_WAFER_505,REC_LOT_16,
EQ_WAFER_505,REC_WAFER_19,
EQ_WAFER_505,REC_WAFER_821,
EQ_WAFER_505,REC_WAFER_866,
EQ_WAFER_505,REC_LOT_17,
EQ_WAFER_506,REC_WAFER_676,
EQ_WAFER_506,REC_LOT_15,
EQ_WAFER_506,REC_LOT_16,
EQ_WAFER_506,REC_WAFER_19,
EQ_WAFER_506,REC_WAFER_821,
EQ_WAFER_506,REC_WAFER_866,
EQ_WAFER_507,REC_WAFER_676,
EQ_WAFER_507,REC_LOT_15,
EQ_WAFER_507,REC_WAFER_368,
EQ_WAFER_507,REC_LOT_16,
EQ_WAFER_507,REC_WAFER_19,
EQ_WAFER_507,REC_WAFER_369,
EQ_WAFER_507,REC_WAFER_821,
EQ_WAFER_507,REC_WAFER_866,
EQ_WAFER_508,REC_WAFER_676,
EQ_WAFER_508,REC_LOT_15,
EQ_WAFER_508,REC_WAFER_368,
EQ_WAFER_508,REC_LOT_16,
EQ_WAFER_508,REC_WAFER_19,
EQ_WAFER_508,REC_WAFER_821,
EQ_WAFER_508,REC_WAFER_866,
EQ_WAFER_528,REC_WAFER_569,
EQ_WAFER_528,REC_WAFER_593,
EQ_WAFER_528,REC_WAFER_599,
EQ_WAFER_528,REC_WAFER_605,
EQ_WAFER_528,REC_WAFER_611,
EQ_WAFER_528,REC_WAFER_617,
EQ_WAFER_528,REC_WAFER_647,
EQ_WAFER_528,REC_WAFER_670,
EQ_WAFER_529,REC_WAFER_569,
EQ_WAFER_529,REC_WAFER_593,
EQ_WAFER_529,REC_WAFER_599,
EQ_WAFER_529,REC_WAFER_605,
EQ_WAFER_529,REC_WAFER_611,
EQ_WAFER_529,REC_WAFER_617,
EQ_WAFER_529,REC_WAFER_647,
EQ_WAFER_529,REC_WAFER_670,
EQ_WAFER_509,REC_WAFER_493,
EQ_WAFER_509,REC_WAFER_494,
EQ_WAFER_509,REC_WAFER_866,
EQ_WAFER_509,REC_LOT_232,
EQ_WAFER_510,REC_WAFER_18,
EQ_WAFER_510,REC_LOT_16,
EQ_WAFER_510,REC_WAFER_19,
EQ_WAFER_530,REC_WAFER_569,
EQ_WAFER_530,REC_WAFER_593,
EQ_WAFER_530,REC_WAFER_599,
EQ_WAFER_530,REC_WAFER_605,
EQ_WAFER_530,REC_WAFER_611,
EQ_WAFER_530,REC_WAFER_617,
EQ_WAFER_530,REC_WAFER_670,
EQ_WAFER_511,REC_WAFER_676,
EQ_WAFER_511,REC_LOT_15,
EQ_WAFER_511,REC_WAFER_368,
EQ_WAFER_511,REC_LOT_16,
EQ_WAFER_511,REC_WAFER_19,
EQ_WAFER_511,REC_WAFER_369,
EQ_WAFER_511,REC_WAFER_821,
EQ_WAFER_511,REC_WAFER_866,
EQ_WAFER_511,REC_LOT_17,
EQ_WAFER_511,REC_LOT_123,
EQ_WAFER_511,REC_LOT_183,
EQ_WAFER_512,REC_WAFER_676,
EQ_WAFER_512,REC_LOT_15,
EQ_WAFER_512,REC_WAFER_18,
EQ_WAFER_512,REC_LOT_16,
EQ_WAFER_512,REC_WAFER_19,
EQ_WAFER_512,REC_WAFER_821,
EQ_WAFER_512,REC_WAFER_866,
EQ_WAFER_531,REC_WAFER_569,
EQ_WAFER_531,REC_WAFER_593,
EQ_WAFER_531,REC_WAFER_611,
EQ_WAFER_531,REC_WAFER_617,
EQ_WAFER_531,REC_WAFER_623,
EQ_WAFER_531,REC_WAFER_647,
EQ_WAFER_513,REC_WAFER_676,
EQ_WAFER_513,REC_LOT_15,
EQ_WAFER_513,REC_WAFER_18,
EQ_WAFER_513,REC_WAFER_368,
EQ_WAFER_513,REC_LOT_16,
EQ_WAFER_513,REC_WAFER_19,
EQ_WAFER_513,REC_WAFER_369,
EQ_WAFER_513,REC_WAFER_821,
EQ_WAFER_513,REC_WAFER_866,
EQ_WAFER_514,REC_WAFER_676,
EQ_WAFER_514,REC_LOT_15,
EQ_WAFER_514,REC_WAFER_18,
EQ_WAFER_514,REC_WAFER_368,
EQ_WAFER_514,REC_LOT_16,
EQ_WAFER_514,REC_WAFER_19,
EQ_WAFER_514,REC_WAFER_821,
EQ_WAFER_514,REC_WAFER_866,
EQ_WAFER_515,REC_WAFER_676,
EQ_WAFER_515,REC_LOT_15,
EQ_WAFER_515,REC_WAFER_368,
EQ_WAFER_515,REC_WAFER_821,
EQ_WAFER_515,REC_WAFER_866,
EQ_WAFER_532,REC_WAFER_569,
EQ_WAFER_532,REC_WAFER_593,
EQ_WAFER_532,REC_WAFER_611,
EQ_WAFER_532,REC_WAFER_617,
EQ_WAFER_533,REC_WAFER_569,
EQ_WAFER_533,REC_WAFER_593,
EQ_WAFER_533,REC_WAFER_599,
EQ_WAFER_533,REC_WAFER_605,
EQ_LOT_1,REC_LOT_191,
EQ_LOT_1,REC_LOT_195,
EQ_LOT_1,REC_LOT_199,
EQ_LOT_1,REC_LOT_203,
EQ_LOT_1,REC_LOT_207,
EQ_LOT_1,REC_LOT_211,
EQ_LOT_1,REC_LOT_215,
EQ_LOT_1,REC_LOT_219,
EQ_LOT_2,REC_LOT_191,
EQ_LOT_2,REC_LOT_195,
EQ_LOT_2,REC_LOT_199,
EQ_LOT_2,REC_LOT_203,
EQ_LOT_2,REC_LOT_207,
EQ_LOT_2,REC_LOT_211,
EQ_LOT_2,REC_LOT_215,
EQ_LOT_2,REC_LOT_219,
EQ_LOT_133,REC_LOT_35,
EQ_LOT_133,REC_LOT_36,
EQ_LOT_133,REC_LOT_37,
EQ_LOT_133,REC_LOT_38,
EQ_WAFER_397,REC_LOT_35,
EQ_WAFER_397,REC_LOT_36,
EQ_WAFER_397,REC_LOT_37,
EQ_WAFER_397,REC_LOT_38,
EQ_LOT_115,REC_LOT_223,
EQ_LOT_115,REC_LOT_244,
EQ_LOT_115,REC_LOT_252,
EQ_LOT_115,REC_LOT_255,
EQ_LOT_115,REC_LOT_258,
EQ_LOT_115,REC_LOT_261,
EQ_LOT_115,REC_LOT_278,
EQ_LOT_115,REC_LOT_281,
EQ_LOT_115,REC_LOT_283,
EQ_LOT_115,REC_LOT_285,
EQ_LOT_115,REC_LOT_287,
EQ_LOT_115,REC_LOT_291,
EQ_LOT_115,REC_LOT_295,
EQ_LOT_115,REC_LOT_297,
EQ_LOT_115,REC_LOT_307,
EQ_LOT_115,REC_LOT_309,
EQ_LOT_115,REC_LOT_311,
EQ_LOT_115,REC_LOT_315,
EQ_LOT_115,REC_LOT_319,
EQ_LOT_115,REC_LOT_321,
